time,low,high,open,close,volume
2017-05-23,155.7,177.9,160.38,169.95,269502.82652924454
2017-05-24,167.7,202.0,169.9,196.06,361462.1007913839
2017-05-25,162.04,217.85,196.05,181.51,484963.6372680427
2017-05-26,140.0,199.99,181.4,163.8,442672.0387794426
2017-05-27,115.67,172.0,163.78,159.91,465245.2504034736
2017-05-28,159.59,185.0,159.71,175.48,236048.03860151296
2017-05-29,167.0,199.0,175.48,194.82,218954.24000922925
2017-05-30,185.0,233.09,194.89,228.69,448799.0964840418
2017-05-31,215.42,234.76,228.67,229.14,350747.4538194595
2017-06-01,206.02,238.97,229.15,221.91,345615.0610554423
2017-06-02,216.5,229.75,221.84,222.04,166318.69028256627
2017-06-03,218.56,227.5,221.95,224.95,110232.35093059816
2017-06-04,224.0,249.04,224.95,245.5,212985.74100257937
2017-06-05,241.2,248.98,245.48,248.0,148011.87141511645
2017-06-06,247.0,269.36,247.99,264.22,321257.13754041516
2017-06-07,244.98,265.63,264.5,255.68,218451.7317111193
2017-06-08,250.0,261.0,255.61,258.64,137027.2051250929
2017-06-09,258.63,279.39,258.64,279.38,191150.05975100934
2017-06-10,278.03,358.46,279.39,340.2,424265.29444260336
2017-06-11,317.05,355.0,340.13,343.01,251525.94552899664
2017-06-12,306.11,420.0,343.29,397.37,535794.3885575797
2017-06-13,359.75,400.0,397.36,388.0,270476.8496773756
2017-06-14,315.0,394.47,388.0,341.7,373871.1368720506
2017-06-15,253.0,356.29,341.7,343.71,750547.0873300195
2017-06-16,314.0,364.0,343.71,354.26,256310.93905472633
2017-06-17,341.65,369.0,354.26,368.98,144149.6794316876
2017-06-18,340.11,381.66,368.99,351.85,156569.03884936945
2017-06-19,346.88,362.5,351.84,358.71,103080.82531791605
2017-06-20,325.0,365.79,358.71,350.94,209201.56716038787
2017-06-21,0.1,352.0,350.94,325.41,441443.3771847048
2017-06-22,305.0,336.68,327.36,320.02,149181.5176763793
2017-06-23,316.66,332.95,320.02,326.99,77450.68733617973
2017-06-24,295.55,330.7,326.98,304.5,131622.40622570532
2017-06-25,251.3,310.0,304.5,278.49,263539.24893237156
2017-06-26,206.5,293.0,278.49,252.99,572314.3998498683
2017-06-27,211.0,288.51,252.97,287.23,469297.3514407401
2017-06-28,260.11,323.69,287.27,315.32,401371.57267849817
2017-06-29,286.22,322.9,315.32,292.95,204007.41125812626
2017-06-30,270.5,306.5,292.95,280.04,232751.6070429505
2017-07-01,253.23,281.98,280.03,263.12,178935.36344757403
2017-07-02,255.7,293.73,263.12,285.0,191572.30990719187
2017-07-03,273.07,285.0,285.0,276.37,126096.98196562452
2017-07-04,265.0,282.83,276.37,269.2,109581.74518996879
2017-07-05,252.67,274.97,269.18,266.27,166163.82262045666
2017-07-06,261.59,275.0,266.27,266.01,86798.16421097732
2017-07-07,235.01,266.97,266.01,241.28,179626.37734542417
2017-07-08,231.25,249.5,241.27,246.64,135553.2461374095
2017-07-09,236.0,253.31,246.65,238.81,71495.74660515996
